Clade0,Clade1,Clade2,Clade3,Clade4,Clade5,Order,Stem or crown (order level),Family,N_extant,N_fossils,oldest_fossil,youngest_fossil,root_est,root_lower,root_upper,ext_est,ext_lower,ext_upper,q_est,q_lower,q_upper,a_est,a_lower,a_upper,sig2_est,sig2_lower,sig2_upper,Horizons,alpha,strat_range,marsh_origin_lower,marsh_origin_upper,marsh_ext_lower,marsh_ext_upper
Theriiformes,Theria,Metatheria,Marsupialia,Ameridelphia,NA,Paucituberculata,Extinct order,Abderitidae,0,6,19,14,20.5802889,19.00110139,23.80541637,13.14791902,11.52261553,13.9997594,0.571007313,0.000323427,1.570158089,15.94263546,0.001461075,40.64688609,0.440851904,-2.582798459,3.081338248,9,0.58,5,19,21.9,11.1,14
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Abrocomidae,10,3,18,8,28.17549146,18.0254054,46.90989131,0,0,0,0.00749583,7.56E-06,0.021961244,3.430975903,2.26E-06,9.728731526,3.723830999,1.131530366,5.931037602,9,0.454215433,10,18,22.54215433,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Acaremyidae,0,19,24,15,25.44354463,24.00011549,28.04127142,14.38005369,13.41032647,14.99986145,0.354501351,0.001148905,0.961480189,16.91469045,0.002892927,37.95361088,1.875827341,0.93045674,3.135947861,25,0.17,9,24,25.53,13.47,15
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Stem,Achaenodontidae,0,1,44,44,45.68458072,44.00009151,49.41828816,42.6862977,39.7881673,43.99933678,0.930773961,0.00048384,2.920891471,34.52272485,0.005219165,83.97495398,1.642161752,-0.872453297,3.848940739,1,NA,0,44,NA,NA,44
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Diprotodontia,Crown,Acrobatidae,3,2,2,1,3.391340689,2.000391184,5.851960575,0,0,0,0.362752889,0.001318602,0.947486896,28.89787685,0.013154889,78.7391373,2.618558706,-0.217642222,4.959151253,8,0.534127405,1,2,2.534127405,0,0
Theriiformes,Allotheria,NA,NA,NA,Gondwanatheria,NA,Extinct order,Adalatheriidae,0,1,68,68,69.64403953,68.00043614,72.97638121,66.72353511,64.13909544,67.99999712,0.964732293,0.000186197,3.050214879,37.72648274,0.003202409,91.01317126,1.622779204,-0.973825349,3.784626536,1,NA,0,68,NA,NA,68
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Adapidae,0,19,55,14,61.0059492,55.00192395,69.82288293,10.77029128,5.576610698,13.99949165,0.050402306,0.004676086,0.126556518,1.036686094,1.48E-05,3.024481725,1.600955333,-0.631422338,3.715202178,36,0.11,41,55,59.51,9.49,14
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Afroinsectiphilia,Macroscelidea,Stem,Adapisoricidae,0,1,57,57,58.59274347,57.00048506,61.72186049,55.79099794,53.32629439,56.99993056,0.995697411,0.000223814,3.028385944,44.53935307,0.009415664,92.22417611,1.656721002,-1.059726224,3.846822921,1,NA,0,57,NA,NA,57
Theriiformes,Theria,Eutheria,NA,NA,NA,NA,Extinct order,Adapisoriculidae,0,21,70,53,72.57530732,70.00030832,77.02389554,51.69286445,49.44684977,52.99946092,0.124290865,0.001856914,0.294849089,5.705707668,0.000155596,14.00574996,2.109922876,0.600263011,3.623691223,14,0.33,17,70,75.61,47.39,53
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Litopterna,Extinct order,Adianthidae,0,14,44,17,50.06139362,44.00645316,60.90427794,13.55606354,8.917117286,15.99698795,0.040511676,0.000107828,0.117178415,4.534958584,0.000104188,10.43443843,1.491611245,-0.904161584,3.534019376,11,0.44,27,44,55.88,5.12,17
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Chiroptera,Stem,Aegyptonycteridae,0,1,36,36,37.4049337,36.00018485,39.86912467,34.90209995,32.89807694,35.99992094,1.005851664,0.000312637,3.041552381,33.16005191,0.006267235,82.90259984,1.565536548,-1.235628444,3.715679879,1,NA,0,36,NA,NA,36
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Aetiocetidae,0,12,34,25,36.80847488,35.00022656,40.63629152,23.04816125,21.25204878,23.99990711,0.136904665,0.00066003,0.362391083,12.87620654,0.001782775,29.25099493,1.810771446,-0.206309765,3.492688587,11,0.44,9,34,37.96,21.04,25
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Afroinsectiphilia,Macroscelidea,Stem,Afrohypselodontidae,0,2,40,40,42.42145981,41.00121517,45.63065465,37.92956849,35.76014574,38.99990389,0.328770658,0.00028476,0.938988946,26.50054177,0.000565514,82.60794131,1.796985279,-0.611783614,3.85064543,1,NA,0,40,NA,NA,40
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Afrotarsiidae,0,4,47,30,55.65422035,47.00357719,73.56209903,25.09091617,15.24038617,29.99905174,0.040434388,2.39E-05,0.13211634,3.773529788,0.000502054,10.66951952,0.692513112,-2.675567039,3.43197011,5,1.47,17,47,71.99,5.01,30
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Agorophiidae,0,2,34,24,42.75524944,34.00342524,61.86276483,18.88394589,8.506951417,23.99805407,0.032104171,4.90E-05,0.114913724,6.702249957,0.001289451,19.98338675,0.886696987,-2.314132771,3.616939188,3,4.83,10,34,82.3,0,24
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Agoutidae,0,8,36,19,42.18589243,37.00504915,52.4184242,15.0131253,9.263734069,17.99957662,0.048785791,0.000387917,0.129832322,3.895579484,6.67E-05,10.32534274,1.698365599,-0.284887133,3.596308504,6,1.06,17,36,54.02,0.98,19
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Agriochoeridae,0,52,47,24,49.5120389,48.00040073,51.89648594,22.81864848,21.0455501,23.99994009,0.303098683,0.08214904,0.57623832,1.166808373,0.000453282,3.3794406,1.940153384,0.663743738,3.304136595,84,0.05,23,47,48.15,22.85,24
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Carnivora,Crown,Ailuridae,2,21,26,3,29.79005417,27.0001791,34.92078492,0,0,0,0.077134501,0.004068258,0.180465681,2.117119479,7.06E-05,5.785485909,2.430625794,0.478021506,4.382446564,18,0.192699882,23,26,30.43209728,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Stem,Alagomyidae,0,9,59,53,61.27459742,60.00013159,63.87560118,52.01014571,50.26022452,52.99998709,0.304658147,0.0036393,0.70743321,9.823725475,0.000156923,27.44831789,1.794923719,-0.082999767,3.423875611,7,0.83,6,59,63.98,48.02,53
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Albionbaataridae,0,2,157,145,168.5095716,157.0008804,195.2731205,137.1797013,118.5249122,144.9988183,0.02924533,1.27E-05,0.109284244,5.050661476,0.000796415,15.52474914,0.528824445,-3.111922143,3.328372974,2,28.83,12,157,502.96,0,145
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Albireonidae,0,3,7,3,9.15885106,7.000421139,13.31210004,1.98230981,0.412617723,2.999874832,0.284675734,0.000435661,0.849160749,18.09610494,0.000289549,49.51863373,0.810440299,-2.133746449,3.44113561,3,4.83,4,7,26.32,0,3
Theriiformes,Theria,Eutheria,NA,NA,Cimolesta,Pantodonta,Extinct order,Alcidedorbignyidae,0,2,66,65,66.99558986,66.001167,68.8252855,64.2700761,63.09069975,64.99997762,1.36606625,0.001500427,3.558805684,42.91908962,0.031933072,93.41214714,1.691194619,-0.905378944,3.74817366,2,28.83,1,66,94.83,36.17,65
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Allodelphinidae,0,8,27,13,31.19190874,27.00080182,38.92013033,10.6974945,6.496638378,12.99919544,0.092786657,0.00021317,0.26890979,5.897013251,0.001431482,15.75710995,1.055640809,-1.581637063,3.430252809,9,0.58,14,27,35.12,4.88,13
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Allodontidae,0,8,149,142,151.3252529,150.0001707,154.1068484,140.798774,138.7755755,141.9998265,0.233766933,0.013770304,0.540429323,6.199669023,0.001511086,18.58001587,2.236442707,0.897287676,3.618882899,3,4.83,7,149,182.81,108.19,142
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Allomyidae,0,26,46,20,49.07283711,46.00045613,55.5936032,18.80973429,16.53829506,19.99995034,0.17692402,0.00030502,0.463511801,5.489714322,0.023816358,11.66640267,0.095873366,-1.814094517,2.484899836,26,0.15,26,46,49.9,16.1,20
Theriiformes,Theria,Metatheria,NA,NA,NA,NA,Extinct order,Alphadontidae,0,72,98,67,101.0154882,98.00370841,105.4668177,64.63195227,62.66611414,65.99966501,0.073903547,0.00288981,0.169853598,4.666473013,0.026219297,9.568413552,3.065250111,2.122222319,3.962438899,85,0.05,31,98,99.55,65.45,67
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Ambulocetidae,0,4,45,43,45.83512629,45.00030045,47.34778559,42.42665231,41.79967462,42.99965858,1.544402035,0.004060935,3.802664256,36.01386234,0.015081609,86.04638332,1.212663667,-1.571713403,3.524307988,4,2.3,2,45,49.6,38.4,43
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Carnivora,Crown,Amphicyonidae,0,150,40,4,41.6533807,40.00009607,44.08290636,3.016580095,1.412632114,3.999988198,0.207583529,0.059329582,0.377044451,1.878370466,0.00024005,4.804494253,3.083962497,2.370992943,3.946723991,188,0.03,36,40,41.08,2.92,4
Theriiformes,NA,NA,NA,NA,NA,Eutriconodonta,Extinct order,Amphidontidae,0,3,176,125,203.4383602,176.0044822,256.8243896,107.7190975,73.44271431,124.9982794,0.006047152,4.10E-05,0.021307657,1.388092178,0.000458686,3.899914027,0.312030732,-3.447320957,3.434629934,3,4.83,51,176,422.33,0,125
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Afroinsectiphilia,Macroscelidea,Stem,Amphilemuridae,0,87,60,29,61.5561313,60.00023805,63.99057466,27.81183939,25.96017187,28.99989076,0.220098298,0.051956339,0.414488266,1.368920288,0.000432222,3.840617477,2.365118109,1.225787718,3.58850315,184,0.03,31,60,60.93,28.07,29
Theriiformes,NA,NA,NA,NA,NA,Eutriconodonta,Extinct order,Amphilestidae,0,10,168,127,180.177866,168.9570506,200.0852479,121.1247081,110.8787698,126.997404,0.023676818,0.000363177,0.061977141,0.93882543,1.51E-05,2.712986265,1.478439387,-0.879616076,3.565949908,8,0.68,41,168,195.88,99.12,127
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Amphimerycidae,0,23,47,30,48.98682179,47.00203039,52.94842854,29.18958873,27.70358531,29.99997793,0.292334268,0.00253925,0.773600101,8.257092103,0.000945875,17.77093291,0.291217161,-1.694139195,2.496510637,33,0.12,17,47,49.04,27.96,30
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Amphipithecidae,0,10,42,34,43.76158476,42.00015919,46.89378244,32.96979825,31.13136868,33.99995585,0.396888501,0.00475292,1.003422937,8.65249858,0.00031138,24.24626556,1.141432409,-0.845828487,3.21946638,11,0.44,8,42,45.52,30.48,34
Theriiformes,Theria,NA,NA,NA,NA,Amphitheriida,Extinct order,Amphitheriidae,0,3,167,166,168.4192699,167.0001498,171.2303743,164.1642424,162.5230466,164.9999166,0.595523431,0.001774841,1.607341333,22.07261157,0.004714857,62.31019762,1.573559124,-0.751287341,3.769253485,2,28.83,1,167,195.83,137.17,166
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Perissodactyla,Crown,Amynodontidae,0,83,55,24,56.65191498,55.0000151,59.70646389,23.18106004,21.88722109,23.99992582,0.276374131,0.03765151,0.569910408,4.016641687,0.008312622,8.650191544,1.22905509,0.441952145,2.527421612,99,0.04,31,55,56.24,22.76,24
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,NA,Anagalida,Extinct order,Anagalidae,0,25,65,29,70.63803454,66.00005949,76.51251379,26.33301982,22.13192387,28.99953385,0.080737503,0.015115924,0.170104015,0.632246798,0.000143582,1.838940851,1.970224088,0.160102862,3.660393915,24,0.17,36,65,71.12,22.88,29
Theriiformes,Theria,Metatheria,NA,NA,NA,NA,Extinct order,Anatoliadelphyidae,0,2,45,45,47.47216361,46.0003136,50.89383798,42.91323069,40.64320083,43.99996954,0.306923173,0.001071154,0.890868494,28.73585372,0.004001917,80.02649006,1.715858934,-0.624490417,3.785027839,2,28.83,0,45,45,45,45
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Anomalomyidae,0,17,21,9,23.50858639,22.00002733,26.72199798,8.178743384,6.739850173,8.999274294,0.465924713,0.002662623,1.094357087,8.514903834,0.004860914,20.23421987,-0.0538519,-1.979012628,2.407422084,25,0.17,12,21,23.04,6.96,9
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Anomaluridae,6,9,41,31,52.660593,42.00155035,70.02757316,0,0,0,0.010301799,0.000372961,0.026120761,0.892214408,0.000263025,2.573870182,3.295888682,1.16284735,5.349722933,8,0.534127405,10,41,46.34127405,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Anoplotheriidae,0,28,43,29,45.19189492,44.00012938,47.56629014,28.06795395,26.45783985,28.99989454,0.262056297,0.025490198,0.573882372,5.367132375,0.000752337,13.53074941,2.118608565,0.720603075,3.458837395,31,0.13,14,43,44.82,27.18,29
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Anthracotheriidae,0,156,49,6,50.81240633,49.00006584,53.32970209,4.606574895,2.610061738,5.999674875,0.185754752,0.068993648,0.310458664,0.977872734,0.000124536,2.637305876,2.783552974,1.998516905,3.764045297,164,0.03,43,49,50.29,4.71,6
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Antilocapridae,11,124,23,1,25.40786928,24.00034865,28.21712919,0,0,0,0.157873422,0.006848335,0.374581891,8.998921008,2.204987872,15.31621499,3.593330587,2.219965822,5.106921747,208,0.014577365,22,23,23.32070203,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,NA,Apatotheria,Extinct order,Apatemyidae,0,70,64,34,66.15148334,64.00293207,68.98482794,32.56484069,30.63449323,33.99977442,0.233228439,0.049567534,0.44874442,2.16549676,0.000186426,5.799450544,2.044976227,1.089904608,3.154791764,102,0.04,30,64,65.2,32.8,34
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,NA,Extinct order,Apheliscidae,0,95,66,50,67.97497735,67.00293388,69.82724784,49.19442167,48.07521785,49.99958917,0.257321137,0.020758059,0.53549823,8.654581556,6.89E-05,18.29213213,3.409648845,2.779500312,3.961342875,383,0,16,66,66,50,50
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Aplodontidae,1,110,37,1,39.72673739,37.00954967,42.69962563,0,0,0,0.161529508,0.070956973,0.258549508,0.568724886,7.06E-05,1.644025444,3.474442205,2.67433677,4.35653488,156,0.019515286,36,37,37.70255031,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Eulipotyphla,Crown,Apternodontidae,0,18,45,31,47.54551914,45.00228827,52.30377144,30.14649216,28.67523592,30.99970798,0.120612895,0.00035185,0.35475157,13.91748597,0.000719281,28.55805411,1.594675034,-0.133070839,3.145550403,25,0.17,14,45,47.38,28.62,31
Mammaliaformes (non-mammalian),NA,NA,NA,NA,NA,Haramyidae,Extinct order,Arboroharamiyidae,0,2,161,159,162.9516515,161.000482,167.3796629,157.6988367,154.8301945,158.9998025,0.449436835,0.000244976,1.420147147,30.13007063,0.003016717,79.51144025,1.107748756,-2.095665164,3.756612606,2,28.83,2,161,218.66,101.34,159
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Notoungulata,Extinct order,Archaeohyracidae,0,46,48,22,50.61430448,49.00017703,53.72923622,20.73304489,18.72995607,21.99996931,0.207717842,0.033577034,0.442689105,2.443393423,0.000890245,6.468715888,1.847757604,0.58706488,3.223711309,42,0.09,26,48,50.34,19.66,22
Theriiformes,Theria,Eutheria,NA,NA,Cimolesta,Pantodonta,Extinct order,Archaeolambdidae,0,1,53,53,54.57132699,53.00043285,57.14392697,51.8050327,49.69425176,52.99975142,0.985241308,3.97E-05,2.972387209,33.12090483,0.007042939,83.68227398,1.72367354,-0.767708147,3.823416946,1,NA,0,53,NA,NA,53
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Archaeomerycidae,0,8,41,35,43.7140842,42.00039335,47.50241727,32.96981584,31.01432238,33.99988649,0.24544848,0.001461856,0.661215068,11.24348049,0.000866436,28.34675238,1.142725599,-1.567336145,3.47677157,13,0.36,6,41,43.16,32.84,35
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Chiroptera,Crown,Archaeonycteridae,0,7,56,42,60.48110394,56.00065353,69.02538143,39.45104301,34.90766169,41.99976123,0.086534185,0.000683173,0.252140753,4.927901448,0.003934667,13.3191584,1.029958094,-1.788523761,3.366016651,6,1.06,14,56,70.84,27.16,42
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Notoungulata,Extinct order,Archaeopithecidae,0,16,57,39,59.60171329,57.00063353,65.1557616,37.86349807,35.53567906,38.99993275,0.364092117,0.000815862,0.874111228,5.070559705,6.08E-05,12.69151101,-0.675257833,-3.082822328,2.445734414,20,0.21,18,57,60.78,35.22,39
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Archicebidae,0,1,50,50,51.43134857,50.00137232,54.09216743,48.85026768,46.56264618,49.99997836,0.996877352,0.00105668,2.997198781,33.40280568,0.000278544,88.59370313,1.608348567,-1.059505711,3.913409212,1,NA,0,50,NA,NA,50
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Arctocyonia,Extinct order,Arctocyonidae,0,191,66,48,69.11620169,68.00429608,70.85678003,47.20286294,46.03461845,47.99794373,0.311706818,0.148856397,0.488879235,1.449759696,0.000317761,4.240727387,4.857269046,4.355882137,5.261145681,356,0.01,20,68,68.2,47.8,48
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Arctostylopida,Extinct order,Arctostylopidae,0,23,62,50,64.21852393,63.0003463,66.40250589,48.99110338,47.32317946,49.99993295,0.265782614,0.032768027,0.553615358,5.048306118,6.28E-05,14.09004664,2.236608344,0.801991052,3.558927369,24,0.17,12,62,64.04,47.96,50
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Arginbaataridae,0,1,116,116,117.5854782,116.0002167,120.4870463,114.7136716,112.2369217,115.9997541,0.993940572,9.46E-05,3.026873329,31.01637343,0.000788731,84.67802776,1.580126939,-1.243672312,3.740558326,1,NA,0,116,NA,NA,116
Theriiformes,Theria,Metatheria,Marsupialia,NA,NA,Argyrolagoidea,Extinct order,Argyrolagidae,0,17,32,3,38.50823665,33.00022259,49.97300572,1.642788816,0.227875715,2.998153054,0.055218127,2.85E-05,0.171738978,6.777532184,0.126828163,12.95715255,0.640016366,-1.304943312,3.048813346,24,0.17,29,32,36.93,0,3
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Armintomyidae,0,1,49,49,50.47119693,49.00024485,53.309892,47.84408095,45.59523221,48.99999225,0.964918678,0.000360807,2.938611856,37.22827069,0.007396631,87.89877504,1.590471789,-1.099124052,3.775198231,1,NA,0,49,NA,NA,49
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Paenungulata,Embrithopoda,Extinct order,Arsinoitheriidae,0,10,53,26,59.63310695,53.00106892,72.47466042,22.38770817,15.92547155,25.99886002,0.063861411,0.000257505,0.196336194,2.279883005,0.00022773,6.298994185,0.623105503,-2.747312007,3.394466999,9,0.58,27,53,68.66,10.34,26
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Ashleycetidae,0,1,31,31,32.43481291,31.00052133,35.43326487,29.92293322,27.82924318,30.99987618,0.969159724,0.001240211,2.899573209,42.38943723,0.006655594,91.30294486,1.631776611,-0.997591564,3.738832977,1,NA,0,31,NA,NA,31
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,NA,Astrapotheria,Extinct order,Astrapotheriidae,0,35,46,11,51.5487872,47.00005664,59.71311732,8.7471946,5.733975052,10.99936342,0.057172734,0.000561754,0.131513955,3.606184396,0.000573442,7.882938483,2.07595494,0.631853909,3.539671623,69,0.05,35,46,47.75,9.25,11
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Crown,Atelidae,27,12,14,1,17.80119088,15.00046291,23.29378186,0,0,0,0.02106344,9.87E-06,0.063647969,13.71640448,0.051263485,26.77390753,4.391778492,2.608054257,6.065010393,14,0.259155105,13,14,17.36901636,0,0
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Euarchonta,Primates,Stem,Azibiidae,0,9,54,44,57.37107145,55.00058114,62.37551668,42.39047032,39.5834435,43.9993095,0.168434346,0.001136503,0.445992589,7.760102218,0.001108416,20.50263341,1.140866776,-1.468031165,3.305255575,5,1.47,10,54,68.7,29.3,44
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Balaenidae,5,34,20,1,23.64807319,20.00428282,29.57548114,0,0,0,0.042553713,0.000143384,0.144136155,17.76056098,8.000890972,28.93941777,2.215190721,0.239167567,4.297632488,127,0.024060547,19,20,20.4571504,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Balaenopteridae,11,44,19,1,22.00490548,19.00107621,26.93483586,0,0,0,0.042366751,2.17E-05,0.147132096,19.1568229,7.179354517,30.76292905,2.918424691,0.960006713,4.777869987,93,0.033098261,18,19,19.59576869,0,0
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Diprotodontia,Crown,Balbaridae,0,3,24,15,29.12929871,24.00023089,39.81946493,11.83448965,5.648906344,14.99988076,0.063242927,0.000148064,0.213867544,9.743388741,0.000671532,26.10958619,0.718261095,-2.556868442,3.501019795,4,2.3,9,24,44.7,0,15
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Carnivora,Crown,Barbourofelidae,0,20,23,6,25.18767034,23.00014702,29.46101442,4.921560598,3.037298624,5.999710127,0.303141923,0.00027174,0.739642705,5.242883706,0.000209964,13.70658288,0.364567711,-1.840215082,2.693523134,29,0.14,17,23,25.38,3.62,6
Theriiformes,Theria,Eutheria,NA,NA,Cimolesta,Pantodonta,Extinct order,Barylambdidae,0,10,62,53,63.91332884,62.00004969,67.64349623,52.00260602,50.09592583,52.99986514,0.434559822,0.004296808,1.118672145,7.879004629,0.00090046,21.9567875,0.30099779,-2.619385897,2.844533762,20,0.21,9,62,63.89,51.11,53
Theriiformes,Theria,Eutheria,Placentalia,Afrotheria,Paenungulata,Proboscidea,Stem,Barytheriidae,0,4,38,31,41.47014827,38.00038656,48.55915027,28.95591313,24.71155491,30.99989047,0.157645734,0.000145278,0.488906939,10.32316575,0.003256581,28.46244259,0.621750236,-2.517856988,3.370845284,4,2.3,7,38,54.1,14.9,31
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Basilosauridae,0,53,45,34,46.59113598,45.00091986,49.30917535,32.44700669,31.9136299,32.99999874,0.160616865,0.000292983,0.46724562,18.49001625,0.287816814,33.80994348,3.30614833,2.947084274,3.949727337,146,0.03,11,45,45.33,33.67,34
Theriiformes,Theria,Eutheria,Placentalia,Euarchontoglires,Glires,Rodentia,Crown,Bathyergidae,21,44,34,1,38.44269458,35.00349116,42.73666372,0,0,0,0.053361235,0.013288496,0.102757635,0.80900273,1.05E-05,2.263465034,4.291246753,2.696213586,6.023602746,95,0.032382763,33,34,35.06863117,0,0
Theriiformes,Theria,Eutheria,Eutheria,NA,Cimolesta,Pantodonta,Extinct order,Bemalambdidae,0,8,66,62,68.04949294,67.00075127,70.30917414,61.34169635,60.2716735,61.99985347,0.355524347,0.000415453,0.955435849,34.41721966,0.005799678,76.53500518,1.775969169,0.31516416,3.221502897,7,0.83,4,66,69.32,58.68,62
Theriiformes,Theria,Eutheria,Eutheria,NA,NA,NA,Extinct order,Bobolestidae,0,2,99,97,100.8648266,99.00217431,104.9148583,95.78511243,93.0751885,96.99987899,0.432150811,6.28E-05,1.344337843,32.86591303,0.004398612,86.12853406,1.162711945,-1.755789246,3.577039524,2,28.83,2,99,156.66,39.34,97
Theriiformes,Allotheria,NA,NA,NA,NA,Multituberculata,Extinct order,Boffiidae,0,1,65,65,66.4700467,65.00026517,68.98007989,63.8884662,61.77800772,64.99986841,1.015880952,0.000217482,3.059093726,39.23437422,0.0014281,90.5898916,1.699799747,-0.930605377,3.874863545,1,NA,0,65,NA,NA,65
Theriiformes,Theria,Metatheria,NA,Polydolopimorphia,NA,NA,Extinct order,Bonapartheriidae,0,2,54,35,68.88006218,54.00483201,101.9784831,26.26906551,9.761547029,34.99532271,0.016193674,2.61E-05,0.059301712,3.29657108,0.000299329,9.746833395,0.441530145,-3.432293045,3.45719852,2,28.83,19,54,601.77,0,35
Theriiformes,Theria,NA,NA,Meridiolestida,NA,NA,Extinct order,Bondesiidae,0,1,82,82,83.87765159,82.00010429,87.67878665,80.49826783,77.28007557,81.99990939,0.989075922,7.62E-05,3.083186775,30.54361984,0.007144181,79.03055945,1.5876253,-0.94837031,3.826356705,1,NA,0,82,NA,NA,82
Theriiformes,Theria,Metatheria,NA,Sparassodonta,NA,NA,Extinct order,Borhyaenidae,0,31,51,10,56.98876903,51.00330797,68.51934409,8.22491936,5.317883495,9.999038579,0.02860469,0.00014499,0.08269795,4.87256149,0.096255383,9.167238526,1.871504101,-0.007859083,3.60681427,47,0.08,41,51,54.28,6.72,10
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Artiodactyla,Crown,Bovidae,348,475,33,1,38.02851834,33.58133852,45.70319402,0,0,0,0.000191685,7.32E-07,0.000642251,22.65731931,17.44185507,28.22640431,7.603646619,6.124102115,8.935249271,922,0.003257991,32,33,33.10425571,0,0
Theriiformes,Theria,Eutheria,Placentalia,Laurasiatheria,Scrotifera,Perissodactyla,Crown,Brontotheriidae,0,124,56,29,58.28189761,57.00018741,60.68800033,28.0178584,26.41478873,28.99966928,0.195182607,0.05711791,0.344881347,2.146518602,6.02E-05,5.491612718,3.557983571,2.908143251,4.304405877,220,0.02,27,56,56.54,28.46,29
Theriiformes,Theria,Metatheria,Marsupialia,Australidelphia,NA,Diprotodontia,Crown,Burramyidae,5,13,28,1,33.84679933,28.000372,44.51354675,0,0,0,0.016460281,1.69E-05,0.063756073,13.19383165,3.189332153,22.83768962,0.457727125,-1.920416784,2.854341578,22,0.153330585,27,28,32.13992581,0,0
